,date,hospitalized
1,2/18/20,0
2,2/19/20,0
3,2/20/20,0
4,2/21/20,0
5,2/22/20,0
6,2/23/20,0
7,2/24/20,0
8,2/25/20,0
9,2/26/20,0
10,2/27/20,0
11,2/28/20,0
12,2/29/20,0
13,3/1/20,0
14,3/2/20,0
15,3/3/20,0
16,3/4/20,0
17,3/5/20,0
18,3/6/20,0
19,3/7/20,0
20,3/8/20,0
21,3/9/20,0
22,3/10/20,0
23,3/11/20,0
24,3/12/20,0
25,3/13/20,0
26,3/14/20,0
27,3/15/20,0
28,3/16/20,0
29,3/17/20,0
30,3/18/20,0
31,3/19/20,0
32,3/20/20,0
33,3/21/20,0
34,3/22/20,0
35,3/23/20,0
36,3/24/20,2.38
37,3/25/20,0
38,3/26/20,4.76
39,3/27/20,0
40,3/28/20,0
41,3/29/20,0
42,3/30/20,2.38
43,3/31/20,0
44,4/1/20,2.38
45,4/2/20,0
46,4/3/20,4.76
47,4/4/20,2.38
48,4/5/20,7.14
49,4/6/20,2.38
50,4/7/20,2.38
51,4/8/20,2.38
52,4/9/20,4.76
53,4/10/20,0
54,4/11/20,7.14
55,4/12/20,2.38
56,4/13/20,0
57,4/14/20,7.14
58,4/15/20,7.14
59,4/16/20,7.14
60,4/17/20,9.52
61,4/18/20,4.76
62,4/19/20,7.14
63,4/20/20,2.38
64,4/21/20,4.76
65,4/22/20,4.76
66,4/23/20,7.14
67,4/24/20,11.9
68,4/25/20,2.38
69,4/26/20,7.14
70,4/27/20,0
71,4/28/20,7.14
72,4/29/20,0
73,4/30/20,4.76
74,5/1/20,7.14
75,5/2/20,7.14
76,5/3/20,4.76
77,5/4/20,4.76
78,5/5/20,2.38
79,5/6/20,2.38
80,5/7/20,7.14
81,5/8/20,9.52
82,5/9/20,2.38
83,5/10/20,4.76
84,5/11/20,11.9
85,5/12/20,4.76
86,5/13/20,4.76
87,5/14/20,2.38
88,5/15/20,4.76
89,5/16/20,0
90,5/17/20,2.38
91,5/18/20,9.52
92,5/19/20,2.38
93,5/20/20,4.76
94,5/21/20,4.76
95,5/22/20,7.14
96,5/23/20,2.38
97,5/24/20,2.38
98,5/25/20,2.38
99,5/26/20,4.76
100,5/27/20,4.76
101,5/28/20,7.14
102,5/29/20,4.76
103,5/30/20,0
104,5/31/20,2.38
105,6/1/20,2.38
106,6/2/20,4.76
107,6/3/20,4.76
108,6/4/20,2.38
109,6/5/20,2.38
110,6/6/20,2.38
111,6/7/20,2.38
112,6/8/20,4.76
113,6/9/20,0
114,6/10/20,4.76
115,6/11/20,4.76
116,6/12/20,7.14
117,6/13/20,4.76
118,6/14/20,2.38
119,6/15/20,7.14
120,6/16/20,7.14
121,6/17/20,9.52
122,6/18/20,4.76
123,6/19/20,4.76
124,6/20/20,2.38
125,6/21/20,4.76
126,6/22/20,2.38
127,6/23/20,7.14
128,6/24/20,4.76
129,6/25/20,4.76
130,6/26/20,9.52
131,6/27/20,9.52
132,6/28/20,11.9
133,6/29/20,14.28
134,6/30/20,19.04
135,7/1/20,14.28
136,7/2/20,9.52
137,7/3/20,16.66
138,7/4/20,16.66
139,7/5/20,16.66
140,7/6/20,21.42
141,7/7/20,33.32
142,7/8/20,21.42
143,7/9/20,23.8
144,7/10/20,23.8
145,7/11/20,21.42
146,7/12/20,14.28
147,7/13/20,11.9
148,7/14/20,21.42
149,7/15/20,35.7
150,7/16/20,45.22
151,7/17/20,35.7
152,7/18/20,21.42
153,7/19/20,21.42
154,7/20/20,14.28
155,7/21/20,23.8
156,7/22/20,30.94
157,7/23/20,33.32
158,7/24/20,16.66
159,7/25/20,21.42
160,7/26/20,19.04
161,7/27/20,21.42
162,7/28/20,23.8
163,7/29/20,30.94
164,7/30/20,19.04
165,7/31/20,26.18
166,8/1/20,14.28
167,8/2/20,35.7
168,8/3/20,19.04
169,8/4/20,11.9
170,8/5/20,28.56
171,8/6/20,14.28
172,8/7/20,23.8
173,8/8/20,21.42
